"","�..Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"158","RHUBCEZS","journalArticle",2018,"Pan, Yuemin; Wei, Junjun; Yao, Chuanchun; Reng, Hengxue; Gao, Zhimou","SsSm1, a Cerato-platanin family protein, is involved in the hyphal development and pathogenic process of Sclerotinia sclerotiorum","Plant Science",NA,"0168-9452","10.1016/j.plantsci.2018.02.001","http://www.sciencedirect.com/science/article/pii/S0168945217307616","The filamentous fungus Sclerotinia sclerotiorum is an important plant pathogen with a worldwide distribution. It can infect a wide variety of plants, causing serious disease in many types of crops, such as rapeseed, sunflower and soybean. Sclerotinia stem rot caused by this fungus affects main crops and has led to great economic loss. Elicitors are a group of compounds that inspire the host plant to produce an immune response against invading pathogens. This study describes a protein that has high homology with the Trichoderma elicitor Sm1 and was found in the genome of S. sclerotiorum. We named this protein SsSm1. To determine whether this protein has an elicitor function like its homology protein, we constructed a heterologous expression vector for SsSm1 and expressed it in Escherichia coli. The protein of heterologous expression led to the formation of lesions in tobacco that closely resemble hypersensitive response lesions. Transient expression of the encoding gene of SsSm1 in tobacco leaves also caused hypersensitive response. Then, RNA silencing was used to identify the function of SsSm1. The hyphal growth and pathogenicity of silenced transformants were shown to be obviously lagging and branched abnormally. Transformants produced less infection cushions and deformed sclerotiorum. In addition, SsSm1 silencing caused weak tolerance to NaCl, sorbitol and SDS, and the sensitivity of mutants to carbendazim was also significantly decreased. Based on the above results, we speculate that this protein may be related to the development of hyphae, infection cushions and sclerotiorum, but the specific molecular mechanism needs to be studied further.","2018-05-01","2021-01-12 07:34:28","2021-01-12 07:34:28",NA,"37-46",NA,NA,270,NA,"Plant Science",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Lib.) de Bary; Cerato-platanin; Elicitor; HR; RNAi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","5L2X46L9","journalArticle",2020,"da Silva, Lincon Rafael; Valadares-Inglis, Maria Cléria; Moraes, Maria Carolina Blassioli; Magalhães, Diego Martins; Sifuentes, Daniel Nogoceke; Martins, Irene; de Mello, Sueli Corrêa Marques","Morphological and protein alterations in Sclerotinia sclerotiorum (Lib.) de Bary after exposure to volatile organic compounds of Trichoderma spp.","Biological Control",NA,"1049-9644","10.1016/j.biocontrol.2020.104279","http://www.sciencedirect.com/science/article/pii/S1049964420300621","Trichoderma fungi have an important potential for the control of plant diseases due to their various mechanisms of action, such as the production of volatile organic compounds (VOCs). The phytopathogenic fungus Sclerotinia sclerotiorum (Lib.) de Bary causes a disease called white mold, sclerotinia rot or sclerotinia wilt, in several plant species. The objective of this work was to evaluate the mycelial morphology and protein profile of S. sclerotiorum after exposure to VOCs produced by six Trichoderma strains. The assays were performed in the laboratory using inverted plate tests with evaluation of mycelial growth inhibition, microscopic observation of hyphae and MALDI-TOF analysis of S. sclerotiorum protein profile. The best results were obtained from T. azevedoi CEN1241, with up to 35% inhibition of mycelial growth and the greatest inhibitory effect on the production of differential proteins present in S. sclerotiorum control treatment. All tested Trichoderma strains decreased the width of the pathogen’s hyphae. The diversity of Trichoderma species and VOCs produced by strains of this fungus may enable the development of strategies for the use of such compounds in plant disease control. Considering this biological activity, strain CEN1241 shows potential as a biocontrol agent of white mold.","2020-08-01","2021-01-12 07:34:28","2021-01-12 07:34:28",NA,"104279",NA,NA,147,NA,"Biological Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biological Control; MALDI-TOF; Secondary Metabolites; White Mold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","DFTNTJQM","journalArticle",2016,"Arfaoui, Arbia; El Hadrami, Abdelbasset; Adam, Lorne R.; Daayf, Fouad","Pre-treatment with calcium enhanced defense-related genes' expression in the soybean's isoflavones pathway in response to Sclerotinia sclerotiorum","Physiological and Molecular Plant Pathology",NA,"0885-5765","10.1016/j.pmpp.2015.11.004","http://www.sciencedirect.com/science/article/pii/S0885576515300345","Sclerotinia sclerotiorum (Lib.) de Bary is a fungal plant that causes serious losses in important crops. This study examined the expression of selected defense-related genes in the isoflavonoids pathway after soybean inoculation with two Sclerotinia isolates possessing different levels of aggressiveness (SSPetri, highly aggressive and SS18, weakly aggressive) and the effects of pre-treatment with calcium on disease symptoms. PAL1 displayed an early expression after inoculation regardless of the isolate used. Expression of IFS2 and IFR2 were more pronounced in leaves inoculated with the weakly aggressive isolate SS18 than with its highly aggressive counterpart. Oppositely, CHS3, CHS5 and CHI1B1–CHI1B2 had higher transcript abundance in presence of the highly aggressive isolate SSPetri. Pre-treatment with calcium enhanced the expression of CHS3, CHS5, CHI1B1–CHI1B2 IFS2 and IFR2 in the leaves inoculated with SSPetri. An increase in isoflavone aglycones and their malonyl and acetyl conjugates was recorded in the inoculated leaves, with higher contents in response to SSPetri. Pre-treatment with calcium improved the accumulation of daidzein, genistein and acetyl glycitin, especially in the leaves inoculated with SSPetri. De novo synthesis of glyceollins occurred in response to inoculation, especially in response to the highly aggressive isolate SSPetri.","2016-01-01","2021-01-12 07:34:29","2021-01-12 07:34:29",NA,"12-21",NA,NA,93,NA,"Physiological and Molecular Plant Pathology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Induced resistance; Calcium; Isoflavonoids; Quantitative gene expression; Soybeans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","C9GWUKZY","journalArticle",2012,"Zeng, Wenting; Kirk, William; Hao, Jianjun","Field management of Sclerotinia stem rot of soybean using biological control agents","Biological Control",NA,"1049-9644","10.1016/j.biocontrol.2011.09.012","http://www.sciencedirect.com/science/article/pii/S1049964411002751","Biological control agents (BCAs) were evaluated for their efficacy on reducing the number of sclerotia of Sclerotinia sclerotiorum (Lib.) de Bary in the soil and on Sclerotinia stem rot in soybean production systems in Michigan. BCAs included Coniothyrium minitans CON/M/91–08 (Product name: Contans®WG), Streptomyces lydicus WYEC 108 (Actinovate®AG), Trichoderma harzianum T-22 (PlantShield®HC), and Bacillus subtilis QST 713 (Serenade®MAX). At two field locations, soil artificially infested with S. sclerotiorum sclerotia, was treated by incorporating the above BCAs in the topsoil before planting and boscalid was applied as a foliar fungicide at growth stage R1 as a positive control. C. minitans was the most effective BCA and reduced the disease severity index (DSI) by 68.5% and the number of sclerotia of S. sclerotiorum in the soil by 95.3%. S. lydicus and T. harzianum reduced DSI by 43.1% and 38.5% and sclerotia in soil by 90.6% and 70.8%, respectively. B. subtilis only had a marginal effect on S. sclerotiorum. Populations of Bacillus, Streptomyces, Trichoderma spp., and C. minitans collected from soil samples and at 3, 28, 71, and 169days after BCA application indicated that the population of Streptomyces, Trichoderma spp., and C. minitans did not change significantly throughout the season, which may be the reason for their effectiveness.","2012-02-01","2021-01-12 07:34:30","2021-01-12 07:34:30",NA,"141-147",NA,2,60,NA,"Biological Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","DRDLLFED","journalArticle",2019,"Sousa Melo, Bruna; Voltan, Aline Raquel; Arruda, Walquiria; Cardoso Lopes, Fabyano Alvares; Georg, Raphaela Castro; Ulhoa, Cirano José","Morphological and molecular aspects of sclerotial development in the phytopathogenic fungus Sclerotinia sclerotiorum","Microbiological Research",NA,"0944-5013","10.1016/j.micres.2019.126326","http://www.sciencedirect.com/science/article/pii/S0944501319302617","Sclerotinia sclerotiorum (Lib.) de Bary produces a resistance structure called sclerotium, which guarantees its survival in soil for long periods. Morphological and melanization aspects during sclerotial development were evaluated by microscopy and qRT-PCR techniques. S. sclerotiorum produces sclerotia with different phases of maturation and melanization during growth in PDA medium. Using scanning electron microscopy we observed that there are no structural differences in the three stages of formation of melanized and non-melanized sclerotium. Through histochemical analysis we observed that the melanized sclerotium accumulates more glycogen and produces less protein than non-melanized sclerotia. Melanin was most commonly found in the rind of melanized sclerotia, and the highest concentration of lipofucsins was found in non-melanized sclerotia. These molecules are products of the lipid peroxidation pathway and are associated with oxidative stress during differentiation in fungi. The expression of histidine kinase (shk) and adenylate cyclase (sac) genes in melanized and non-melanized sclerotiawere also evaluated. The higher gene expression of shk and lesser expression of sac in non-melanized sclerotiais an indication of the participation of cell signaling in the development of these structures. The higher expression of polyketide synthase (pks), tyrosinase (tyr) and laccase (lac) in non-melanized sclerotia suggested that S. sclerotiorum can use the DHN and L-dopa pathways to produce melanin. Expression studies of the enzymes chitin synthase and glucan synthase suggest that this process occurs along with the formation of melanin. This is interesting since polysaccharides, such as chitin and β-1,3-glucan, serve as a scaffold to which the melanin granules are cross-linked.","2019-12-01","2021-01-12 07:34:30","2021-01-12 07:34:30",NA,"126326",NA,NA,229,NA,"Microbiological Research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Development; Melanin synthesis; Sclerotium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","IZUKZ3AX","journalArticle",2017,"Berger-Neto, Ayrton; Jaccoud-Filho, David de Souza; Wutzki, Carlos Rafael; Tullio, Hamilton Edemundo; Pierre, Marcelo Luiz Cunha; Manfron, Felipe; Justino, Altair","Effect of spray droplet size, spray volume and fungicide on the control of white mold in soybeans","Crop Protection",NA,"0261-2194","10.1016/j.cropro.2016.10.016","http://www.sciencedirect.com/science/article/pii/S0261219416303015","Two experiments were conducted at different locations, the first in the 2012-13 season, and the second in the 2013-14 season, to evaluate the effectiveness of fluazinam and procymidone fungicides applied at volumes of 100 and 200 L ha−1, using three types of nozzles (hollow cone, flat fan, and air induction flat fan) in soybean, for the control of white mold (Sclerotinia sclerotiorum Lib. de Bary). This study assessed white mold incidence, severity, sclerotia production and yield. In the 2012–13 crop season experiment, there was no difference between the spray volumes of 100 and 200 L ha−1 for any of the white mold assessments. With regard to the nozzles, the use of the air induction flat fan nozzle resulted in lower incidence and production of sclerotia. In the 2013-14 season experiment, the use of the flat fan nozzles, and the air induction flat fan nozzles resulted in the lowest rates of white mold incidence. Procymidone promoted a reduction in sclerotia production in comparison with fluazinam. No differences in yield were detected between the studied factors. Therefore, it was concluded that the spray volume did not influence the control of white mold and the use of air induction nozzle was efficient in controlling white mold in soybeans.","2017-02-01","2021-01-12 07:34:31","2021-01-12 07:34:31",NA,"190-197",NA,NA,92,NA,"Crop Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spray technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","EMHTMNHE","journalArticle",2019,"Mbedzi, P.P.; van der Hoven, L.; Vorster, B.J.; van der Waals, J.E.","Screening for Sclerotinia sclerotiorum resistance using detached leaf assays and simple sequence repeat markers in soybean cultivars","Crop Protection",NA,"0261-2194","10.1016/j.cropro.2019.104909","http://www.sciencedirect.com/science/article/pii/S0261219419302558","Sclerotinia sclerotiorum (Lib.) de Barry, causal agent of Sclerotinia stem rot of soybeans, is one of the pathogens that could have a potentially devastating impact on the growth of the soybean industry in South Africa. Several quantitative trait loci (QTLs) that play a role in soybean resistance to Sclerotinia stem rot have been identified and mapped on the soybean integrated genetic linkage map. No cultivars planted in South Africa have been screened for the presence of these QTLs and their underlying markers, and limited current information on the resistance of these cultivars is available. A detached leaf assay was used to assess resistance of 29 soybean cultivars that are commercially grown in South Africa at temperatures of 20 °C and 25 °C as well as under low and high relative humidity. These cultivars were further screened for resistance to Sclerotinia stem rot using simple sequence repeat (SSR) markers, that are linked to resistance traits associated with Sclerotinia stem rot in soybean. Detached leaf assays revealed a significant difference (P < 0.001) in disease response across tested cultivars, while SSR markers revealed 10 cultivars that potentially have genetic-based resistance against Sclerotinia stem rot. Cultivars that showed a level of resistance to infection during the detached leaf assay were also more closely related to the Sclerotinia stem rot resistant cultivar Maple Arrow than to highly susceptible cultivar Williams 82; indicating the possible genetic resistance of these cultivars to Sclerotinia stem rot.","2019-11-01","2021-01-12 07:34:32","2021-01-12 07:34:32",NA,"104909",NA,NA,125,NA,"Crop Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cultivar screening; Detached leaf assay; Quantitative trait loci; Sclerotinia stem rot; Simple sequence repeat markers; Soybean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","FVFKU58F","journalArticle",2014,"Xu, Congying; Hou, Yiping; Wang, Jianxin; Yang, Guangfu; Liang, Xiaoyu; Zhou, Mingguo","Activity of a novel strobilurin fungicide benzothiostrobin against Sclerotinia sclerotiorum","Pesticide Biochemistry and Physiology",NA,"0048-3575","10.1016/j.pestbp.2014.08.001","http://www.sciencedirect.com/science/article/pii/S0048357514001369","Benzothiostrobin is a novel strobilurin fungicide. In this study, baseline sensitivity of Sclerotinia sclerotiorum (Lib.) de Bary to benzothiostrobin was determined using 100 strains collected during 2012 and 2013 from different geographical regions in Jiangsu Province of China, and the average EC50 value was 0.0218 (±0.0111)μg/mL for mycelial growth. After benzothiostrobin treatment, hyphae were contorted with offshoot of top increasing and cell membrane permeability increased markedly, while sclerotial production and oxalic acid content significantly decreased. Benzothiostrobin strongly inhibited mycelial respiration within 12h and the oxygen consumption of the mycelia could not be inhibited after 24h. On detached rapeseed leaves, the protective and curative activity test of benzothiostrobin suggested that benzothiostrobin had good control efficiency against S. sclerotiorum, and protective activity was better than curative activity. These results will contribute to us evaluating the potential of the new strobilurin fungicide benzothiostrobin for management of diseases caused by S. sclerotiorum and understanding the mode of action of benzothiostrobin against S. sclerotiorum.","2014-10-01","2021-01-12 07:34:33","2021-01-12 07:34:33",NA,"32-38",NA,NA,115,NA,"Pesticide Biochemistry and Physiology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benzothiostrobin; Biological activity; Oxygen consumption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","T3L6TT55","journalArticle",2004,"Savchuk, Sarah; Dilantha Fernando, W.G.","Effect of timing of application and population dynamics on the degree of biological control of Sclerotinia sclerotiorum by bacterial antagonists","FEMS Microbiology Ecology",NA,"0168-6496","10.1016/j.femsec.2004.04.014","http://www.sciencedirect.com/science/article/pii/S0168649604001503","Antagonistic Pseudomonas spp. (DF-41 and PA-23) were evaluated for inhibition of germination of ascospores, and for the effect of timing of application and its effect on biological control of Sclerotinia sclerotiorum (Lib.) de Bary, causal agent of stem rot of canola. Population dynamics were also assessed. In all studies, a petal inoculation technique was used. Significant inhibition (P<0.05) of germination of ascospores was observed at both log 4 and log 8 cfu (colony forming units) ml−1 of bacterial populations. In the population study, the pathogen had no significant effect (P<0.05) on bacterial populations; however, a significant (P<0.05) increase in bacterial populations was observed after 24 h and a decrease occurred between 96 and 120 h. Significant differences in disease severity (P<0.05) were found with respect to timing of ascospore applications in the control treatments (ascospores only). One isolate completely suppressed disease when co-applied with ascospores, while only minor suppression occurred when applied 24 or 48 h after. Results from all studies indicate PA-23 and DF-41 to be effective biocontrol agents against S. sclerotiorum of canola and to have practical implications for biological control of this disease by bacteria in the field.","2004-09-01","2021-01-12 07:34:33","2021-01-12 07:34:33",NA,"379-388",NA,3,49,NA,"FEMS Microbiology Ecology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biological control; Bacterial antagonism; Fungal germination; Population dynamics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","7QD9LQUN","journalArticle",1992,"Mouly, Anne; Rumeau, Dominique; Esquerré-Tugayé, Marie-Thérèse","Differential accumulation of hydroxyproline-rich glycoprotein transcripts in sunflower plants infected with Sclerotinia sclerotiorum or treated with oxalic acid","Plant Science",NA,"0168-9452","10.1016/0168-9452(92)90093-2","http://www.sciencedirect.com/science/article/pii/0168945292900932","Infection of the stem base of sunflower (Helianthus annuus L.) plants by Sclerotini sclerotiorum (Lib.) de Bary induces the accumulation of at least four RNA species in stems and leaves (2.5, 1.6, 0.56 and 0.135 kb) which hybridize to a genomic clone of hydroxyproline-rich glycoproteins (HRGPs) from carrot. This induction is observed as early as 2 days after infection in a tolerant line (PS3B), while it occurred only after 3 days in a susceptible one (HA89). It appears that the tolerance is associated to an early increase of extensin hybridizable RNA; steady state levels of these transcripts could be used as a molecular marker of sunflower tolerance to the stem base white mold. Oxalic acid, the major toxin produced by Sclerotinia sclerotiorum, induces a differential accumulation of the same HRGP transcripts in the two lines, in an organo-specific way. Only the 1.6- and the 0.135-kb RNA species are representative of the tolerance of PS3B to both the toxin and the fungus. Besides its role as toxin in this host-pathogen interaction, oxalic acid also appears to play the role of an elicitor as inducer of the accumulation of HRGP transcripts.","1992-01-01","2021-01-12 07:34:34","2021-01-12 07:34:34",NA,"51-59",NA,1,85,NA,"Plant Science",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sunflower; (Lib). de Bary; hydroxyproline-rich glycoproteins; oxalic acid; white mold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","BD8KVIMW","journalArticle",2007,"Hirschhäuser, Steffen; Fröhlich, Jürgen","Multiplex PCR for species discrimination of Sclerotiniaceae by novel laccase introns","International Journal of Food Microbiology",NA,"0168-1605","10.1016/j.ijfoodmicro.2007.07.005","http://www.sciencedirect.com/science/article/pii/S0168160507003558","Common PCR-based targets for the identification of filamentous fungi and yeasts are the sequences of the internal transcribed spacer region (ITS1, 5.8S rDNA, ITS2). Within the Sclerotiniaceae the ITS-region is homogenous and the identification is almost impossible. Furthermore, the lack of IGS-data (intergenic spacer region) requires new specific marker genes for a rapid identification of phytopathogenic Sclerotiniaceae. We sequenced and analyzed new laccase2 (lcc2) genes from the phylogenetically related Sclerotinia sclerotiorum (Lib.) de Bary, Sclerotinia minor Jagger, and Monilinia fructigena Honey. Comparative analysis revealed remarkable differences in length and sequence compared to the well-known lcc2 gene of Botrytis cinerea caused by a different number of intron sequences. These results gave us the possibility to develop a primer set for a rapid multiplex PCR-identification of different species in environmental samples, e.g. wine, fruit, or soil. Therefore, the application of this technique allows the simultaneous detection of different phytopathogenic Sclerotiniaceae in complex microbiota like decomposed herbal material. In the present study prevailed problems in the field of a general identification of fungal specimen are highlighted.","2007-09-15","2021-01-12 07:34:34","2021-01-12 07:34:34",NA,"151-157",NA,2,118,NA,"International Journal of Food Microbiology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ITS; Laccase; multiplex PCR; Sclerotiniaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","T2BT2TDF","journalArticle",2014,"Nováková, Miroslava; Šašek, Vladimír; Dobrev, Petre I.; Valentová, Olga; Burketová, Lenka","Plant hormones in defense response of Brassica napus to Sclerotinia sclerotiorum – Reassessing the role of salicylic acid in the interaction with a necrotroph","Plant Physiology and Biochemistry",NA,"0981-9428","10.1016/j.plaphy.2014.04.019","http://www.sciencedirect.com/science/article/pii/S0981942814001533","According to general model, jasmonic acid (JA) and ethylene (ET) signaling pathways are induced in Arabidopsis after an attack of necrotroph, Sclerotinia sclerotiorum (Lib.) de Bary. However, abscisic acid (ABA) and salicylic acid (SA) also seem to play a role. While signaling events in Arabidopsis have been intensively studied recently, information for the natural host Brassica napus is limited. In this study, multiple plant hormone quantification and expression analysis of marker genes of the signaling pathways was used to gain a complete view of the interaction of B. napus with S. sclerotiorum. Strong response of ET biosynthetic gene ACS2 was observed, accompanied by increases of SA and JA levels that correspond to the elevated expression of marker genes PR1 and LOX3. Interestingly, the level of ABA and the expression of its marker gene RD26 were also elevated. Furthermore, induction of the SA-dependent defense decreased disease symptoms. In addition, SA signaling is suggested as a possible target for manipulation by S. sclerotiorum. A gene for putative chorismate mutase SS1G_14320 was identified that is highly expressed during infection but not in vitro. Our results bring the evidence of SA involvement in the interaction of plant with the necrotroph that conflict with the current model.","2014-07-01","2021-01-12 07:34:35","2021-01-12 07:34:35",NA,"308-317",NA,NA,80,NA,"Plant Physiology and Biochemistry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chorismate mutase; Defense signaling pathways; Effector; Necrotroph; Salicylic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MTZTMSLC","journalArticle",2006,"Duncan, Robert W.; Dilantha Fernando, W.G.; Rashid, Khalid Y.","Time and burial depth influencing the viability and bacterial colonization of sclerotia of Sclerotinia sclerotiorum","Soil Biology and Biochemistry",NA,"0038-0717","10.1016/j.soilbio.2005.05.003","http://www.sciencedirect.com/science/article/pii/S0038071705001987","Sclerotia are the primary over wintering inoculum of Sclerotinia sclerotiorum (Lib.) de Bary. The effects of tillage on the primary inoculum are not well understood. The purpose of this research was to study sclerotial viability over time and between burial depths in soil, to identify bacteria colonizing and degrading the sclerotia, and determine whether these bacteria may be utilized as biological control agents. Correlation analysis indicated that a significant negative relationship existed between sclerotial viability and elapsed temporal factors (R2=−0.68, P<0.0001), and depth of burial (R2=−0.58, P<0.0001). After twelve months, sclerotia on the soil surface had the highest viability (57.5%), followed by those at the 5cm depth (12.5%), and only 2.5% of those placed at the 10cm depth remained viable. A significant negative relationship between sclerotial viability and bacterial populations also existed (R2=−0.60, P<0.0001). Two hundred and sixty-eight bacteria were isolated from sclerotia, 29 of which showed strong in vitro antagonism to the mycelial growth of S. sclerotiorum. Biodiversity of the inhibitory bacterial isolates was minimal on sclerotia from the soil surface and within all depths sampled at three months (i.e. in January). All burial depths within the April and July sampling dates produced bacterial diversities that were distinct from each other.","2006-02-01","2021-01-12 07:34:36","2021-01-12 07:34:36",NA,"275-284",NA,2,38,NA,"Soil Biology and Biochemistry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biological control; Bacteria colonization; Sclerotia viability; Tillage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","QS4EJNPG","journalArticle",2018,"Hou, Yi-Ping; Mao, Xue-Wei; Lin, Shi-Peng; Song, Xiu-Shi; Duan, Ya-Bing; Wang, Jian-Xin; Zhou, Ming-Guo","Activity of a novel succinate dehydrogenase inhibitor fungicide pyraziflumid against Sclerotinia sclerotiorum","Pesticide Biochemistry and Physiology",NA,"0048-3575","10.1016/j.pestbp.2017.12.009","http://www.sciencedirect.com/science/article/pii/S0048357517305448","Pyraziflumid is a novel member of succinate dehydrogenase inhibitor fungicides (SDHI). In this study, baseline sensitivity of Sclerotinia sclerotiorum (Lib.) de Bary to pyraziflumid was determined using 105 strains collected during 2015 and 2017 from different geographical regions in Jiangsu Province of China, and the average EC50 value was 0.0561 (±0.0263)μg/ml for mycelial growth. There was no cross-resistance between pyraziflumid and the widely used fungicides carbendazim, dimethachlon and the phenylpyrrole fungicide fludioxonil. After pyraziflumid treated, hyphae were contorted with offshoot of top increasing, cell membrane permeability increased markedly, oxalic acid content significantly decreased and mycelial respiration was strongly inhibited. But the number and dry weight of sclerotia did not change significantly. The protective and curative activity test of pyraziflumid suggested that pyraziflumid had great control efficiency against S. sclerotiorum on detached rapeseed leaves, and protective activity was better than curative activity. These results will contribute to us on evaluating the potential of the new SDHI fungicide pyraziflumid for management of diseases caused by S. sclerotiorum and understanding the mode of action of pyraziflumid against S. sclerotiorum.","2018-02-01","2021-01-12 07:34:36","2021-01-12 07:34:36",NA,"22-28",NA,NA,145,NA,"Pesticide Biochemistry and Physiology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pyraziflumid; Resistance management; Sensitivity distribution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
